id;id_doi;status;count
161344;18852;Professor > Associate Professor;4
161345;18853;Researcher;3
161346;18853;Professor;2
161347;18853;Unspecified;4
161348;18853;Student  > Master;4
161349;18853;Student  > Bachelor;1
161350;18853;Other;2
161351;18853;Student  > Ph. D. Student;16
161352;18853;Librarian;1
161353;18853;Professor > Associate Professor;1
161354;18854;Student  > Master;1
161355;18855;Lecturer;6
161356;18855;Student  > Doctoral Student;1
161357;18855;Researcher;8
161358;18855;Professor;4
161359;18855;Lecturer > Senior Lecturer;1
161360;18855;Student  > Postgraduate;1
161361;18855;Unspecified;5
161362;18855;Student  > Master;7
161363;18855;Student  > Bachelor;6
161364;18855;Student  > Ph. D. Student;21
161365;18855;Professor > Associate Professor;3
161366;18856;Lecturer;2
161367;18856;Student  > Doctoral Student;1
161368;18856;Researcher;2
161369;18856;Professor;1
161370;18856;Lecturer > Senior Lecturer;1
161371;18856;Unspecified;1
161372;18856;Student  > Master;3
161373;18856;Student  > Bachelor;3
161374;18856;Other;2
161375;18856;Student  > Ph. D. Student;6
161376;18856;Librarian;1
161377;18856;Professor > Associate Professor;4
161378;18857;Lecturer;2
161379;18857;Student  > Doctoral Student;5
161380;18857;Researcher;4
161381;18857;Professor;1
161382;18857;Unspecified;6
161383;18857;Student  > Master;5
161384;18857;Student  > Bachelor;8
161385;18857;Other;1
161386;18857;Student  > Ph. D. Student;12
161387;18857;Professor > Associate Professor;1
161388;18858;Lecturer;2
161389;18858;Student  > Doctoral Student;2
161390;18858;Researcher;7
161391;18858;Professor;7
161392;18858;Unspecified;5
161393;18858;Student  > Master;12
161394;18858;Student  > Bachelor;8
161395;18858;Other;4
161396;18858;Student  > Ph. D. Student;9
161397;18858;Professor > Associate Professor;2
161398;18859;Lecturer;1
161399;18859;Researcher;3
161400;18859;Professor;3
161401;18859;Lecturer > Senior Lecturer;2
161402;18859;Student  > Postgraduate;1
161403;18859;Unspecified;3
161404;18859;Student  > Master;2
161405;18859;Student  > Bachelor;1
161406;18859;Other;1
161407;18859;Student  > Ph. D. Student;14
161408;18859;Professor > Associate Professor;3
161409;18860;Lecturer;3
161410;18860;Student  > Doctoral Student;11
161411;18860;Researcher;9
161412;18860;Professor;10
161413;18860;Lecturer > Senior Lecturer;3
161414;18860;Student  > Postgraduate;5
161415;18860;Unspecified;11
161416;18860;Student  > Master;36
161417;18860;Student  > Bachelor;26
161418;18860;Other;7
161419;18860;Student  > Ph. D. Student;34
161420;18860;Librarian;1
161421;18860;Professor > Associate Professor;6
161422;18861;Lecturer;2
161423;18861;Student  > Doctoral Student;5
161424;18861;Researcher;4
161425;18861;Professor;5
161426;18861;Lecturer > Senior Lecturer;2
161427;18861;Student  > Postgraduate;4
161428;18861;Unspecified;4
161429;18861;Student  > Master;8
161430;18861;Student  > Bachelor;11
161431;18861;Other;2
161432;18861;Student  > Ph. D. Student;11
161433;18861;Librarian;1
161434;18861;Professor > Associate Professor;5
161436;18862;Researcher;4
161437;18862;Professor;2
161438;18862;Student  > Postgraduate;3
161439;18862;Unspecified;2
161440;18862;Student  > Master;8
161441;18862;Student  > Bachelor;4
161442;18862;Other;1
161443;18862;Student  > Ph. D. Student;23
161444;18862;Professor > Associate Professor;10
161445;18863;Student  > Doctoral Student;1
161446;18863;Researcher;3
161447;18863;Professor;3
161448;18863;Lecturer > Senior Lecturer;3
161449;18863;Unspecified;3
161450;18863;Student  > Master;2
161451;18863;Student  > Bachelor;3
161452;18863;Other;4
161453;18863;Student  > Ph. D. Student;9
161454;18863;Professor > Associate Professor;8
161455;18864;Lecturer;2
161456;18864;Student  > Doctoral Student;2
161457;18864;Researcher;8
161458;18864;Professor;1
161459;18864;Lecturer > Senior Lecturer;1
161460;18864;Student  > Postgraduate;2
161461;18864;Unspecified;6
161462;18864;Student  > Master;9
161463;18864;Student  > Bachelor;2
161464;18864;Other;3
161465;18864;Student  > Ph. D. Student;27
161466;18864;Professor > Associate Professor;4
161467;18865;Lecturer;1
161468;18865;Student  > Doctoral Student;1
161469;18865;Researcher;5
161470;18865;Professor;6
161471;18865;Lecturer > Senior Lecturer;1
161472;18865;Unspecified;2
161473;18865;Student  > Master;4
161474;18865;Student  > Bachelor;5
161475;18865;Student  > Ph. D. Student;13
161476;18865;Professor > Associate Professor;3
161477;18866;Student  > Master;1
161478;18866;Professor > Associate Professor;1
161479;18866;Unspecified;1
161480;18866;Student  > Ph. D. Student;1
161481;18867;Student  > Doctoral Student;7
161482;18867;Researcher;11
161483;18867;Professor;2
161484;18867;Lecturer > Senior Lecturer;1
161485;18867;Student  > Postgraduate;2
161486;18867;Unspecified;5
161487;18867;Student  > Master;24
161488;18867;Student  > Bachelor;13
161489;18867;Student  > Ph. D. Student;20
161490;18867;Professor > Associate Professor;5
161491;18868;Lecturer;7
161492;18868;Student  > Doctoral Student;7
161493;18868;Researcher;11
161494;18868;Professor;8
161495;18868;Lecturer > Senior Lecturer;2
161496;18868;Student  > Postgraduate;3
161497;18868;Unspecified;5
161498;18868;Student  > Master;11
161499;18868;Student  > Bachelor;3
161500;18868;Other;4
161501;18868;Student  > Ph. D. Student;25
161502;18868;Professor > Associate Professor;8
161503;18869;Lecturer;2
161504;18869;Student  > Doctoral Student;5
161505;18869;Researcher;7
161506;18869;Professor;2
161507;18869;Lecturer > Senior Lecturer;1
161508;18869;Student  > Postgraduate;1
161509;18869;Unspecified;8
161510;18869;Student  > Master;4
161511;18869;Student  > Bachelor;4
161512;18869;Other;1
161513;18869;Student  > Ph. D. Student;8
161514;18869;Professor > Associate Professor;4
161515;18870;Researcher;2
161516;18870;Professor;2
161517;18870;Lecturer > Senior Lecturer;1
161518;18870;Student  > Postgraduate;3
161519;18870;Unspecified;4
161520;18870;Student  > Master;8
161521;18870;Student  > Bachelor;2
161522;18870;Other;1
161523;18870;Student  > Ph. D. Student;13
161524;18870;Professor > Associate Professor;4
161525;18871;Lecturer;3
161526;18871;Student  > Doctoral Student;8
161527;18871;Researcher;10
161528;18871;Professor;6
161529;18871;Lecturer > Senior Lecturer;2
161530;18871;Student  > Postgraduate;4
161531;18871;Unspecified;8
161532;18871;Student  > Master;25
161533;18871;Student  > Bachelor;16
161534;18871;Other;2
161535;18871;Student  > Ph. D. Student;33
161536;18871;Librarian;1
161537;18871;Professor > Associate Professor;7
161538;18872;Lecturer;1
161539;18872;Researcher;2
161540;18872;Professor;2
161541;18872;Unspecified;2
161542;18872;Student  > Ph. D. Student;4
161543;18872;Professor > Associate Professor;4
161544;18873;Lecturer;3
161545;18873;Student  > Doctoral Student;2
161546;18873;Researcher;5
161547;18873;Professor;1
161548;18873;Student  > Postgraduate;1
161549;18873;Unspecified;2
161550;18873;Student  > Master;3
161551;18873;Student  > Bachelor;1
161552;18873;Other;4
161553;18873;Student  > Ph. D. Student;11
161554;18873;Professor > Associate Professor;5
161555;18874;Lecturer;1
161556;18874;Student  > Doctoral Student;8
161557;18874;Researcher;12
161558;18874;Professor;6
161559;18874;Lecturer > Senior Lecturer;2
161560;18874;Student  > Postgraduate;1
161561;18874;Unspecified;4
161562;18874;Student  > Master;9
161563;18874;Student  > Bachelor;7
161564;18874;Other;1
161565;18874;Student  > Ph. D. Student;16
161566;18874;Professor > Associate Professor;1
161567;18875;Lecturer;4
161568;18875;Student  > Master;2
161569;18875;Lecturer > Senior Lecturer;1
161570;18875;Student  > Postgraduate;1
161571;18875;Student  > Bachelor;1
161572;18875;Other;1
161573;18875;Student  > Ph. D. Student;5
161574;18876;Lecturer;4
161575;18876;Student  > Doctoral Student;11
161576;18876;Researcher;13
161577;18876;Professor;6
161578;18876;Lecturer > Senior Lecturer;2
161579;18876;Student  > Postgraduate;10
161580;18876;Unspecified;6
161581;18876;Student  > Master;39
161582;18876;Student  > Bachelor;15
161583;18876;Other;5
161584;18876;Student  > Ph. D. Student;31
161585;18876;Professor > Associate Professor;11
161586;18877;Lecturer;2
161587;18877;Student  > Doctoral Student;2
161588;18877;Researcher;8
161589;18877;Professor;5
161590;18877;Lecturer > Senior Lecturer;3
161591;18877;Student  > Postgraduate;4
161592;18877;Unspecified;5
161593;18877;Student  > Master;18
161594;18877;Student  > Bachelor;7
161595;18877;Other;4
161596;18877;Student  > Ph. D. Student;34
161597;18877;Professor > Associate Professor;5
161598;18878;Lecturer;1
161599;18878;Student  > Doctoral Student;4
161600;18878;Researcher;7
161601;18878;Professor;4
161602;18878;Student  > Postgraduate;2
161603;18878;Unspecified;3
161604;18878;Student  > Master;10
161605;18878;Student  > Bachelor;2
161606;18878;Other;3
161607;18878;Student  > Ph. D. Student;32
161608;18878;Professor > Associate Professor;8
161609;18879;Lecturer;1
161610;18879;Student  > Doctoral Student;3
161611;18879;Researcher;2
161612;18879;Professor;1
161613;18879;Lecturer > Senior Lecturer;1
161614;18879;Student  > Postgraduate;1
161615;18879;Unspecified;8
161616;18879;Student  > Master;8
161617;18879;Student  > Bachelor;5
161618;18879;Other;1
161619;18879;Student  > Ph. D. Student;13
161620;18879;Professor > Associate Professor;1
161621;18880;Lecturer;8
161622;18880;Student  > Doctoral Student;6
161623;18880;Researcher;7
161624;18880;Professor;6
161625;18880;Lecturer > Senior Lecturer;1
161626;18880;Student  > Postgraduate;4
161627;18880;Unspecified;8
161628;18880;Student  > Master;4
161629;18880;Student  > Bachelor;12
161630;18880;Student  > Ph. D. Student;11
161631;18880;Professor > Associate Professor;2
161632;18881;Lecturer;1
161633;18881;Student  > Doctoral Student;3
161634;18881;Researcher;7
161635;18881;Professor;2
161636;18881;Lecturer > Senior Lecturer;1
161637;18881;Student  > Postgraduate;1
161638;18881;Unspecified;2
161639;18881;Student  > Master;6
161640;18881;Student  > Bachelor;4
161641;18881;Other;2
161642;18881;Student  > Ph. D. Student;12
161643;18881;Professor > Associate Professor;1
161644;18882;Student  > Doctoral Student;6
161645;18882;Researcher;3
161646;18882;Professor;1
161647;18882;Student  > Postgraduate;3
161648;18882;Unspecified;3
161649;18882;Student  > Master;26
161650;18882;Student  > Bachelor;8
161651;18882;Student  > Ph. D. Student;10
161652;18882;Professor > Associate Professor;3
161653;18883;Lecturer;1
161654;18883;Researcher;5
161655;18883;Professor;3
161656;18883;Unspecified;2
161657;18883;Student  > Master;6
161658;18883;Student  > Bachelor;5
161659;18883;Student  > Ph. D. Student;23
161660;18883;Student  > Doctoral Student;2
161661;18884;Lecturer;2
161662;18884;Student  > Doctoral Student;6
161663;18884;Researcher;3
161665;18884;Student  > Postgraduate;3
161666;18884;Unspecified;4
161667;18884;Student  > Master;14
161668;18884;Student  > Bachelor;4
161669;18884;Other;2
161670;18884;Student  > Ph. D. Student;22
161671;18884;Professor > Associate Professor;3
161672;18885;Lecturer;1
161673;18885;Student  > Doctoral Student;2
161674;18885;Researcher;3
161675;18885;Professor;1
161676;18885;Student  > Postgraduate;2
161677;18885;Unspecified;3
161678;18885;Student  > Master;8
161679;18885;Student  > Bachelor;2
161680;18885;Other;2
161681;18885;Student  > Ph. D. Student;15
161682;18885;Professor > Associate Professor;3
161683;18886;Lecturer;4
161684;18886;Student  > Doctoral Student;5
161685;18886;Researcher;7
161686;18886;Professor;5
161687;18886;Lecturer > Senior Lecturer;1
161688;18886;Unspecified;1
161689;18886;Student  > Master;9
161690;18886;Student  > Bachelor;4
161691;18886;Other;3
161692;18886;Student  > Ph. D. Student;9
161693;18886;Professor > Associate Professor;5
161694;18887;Lecturer;7
161695;18887;Student  > Doctoral Student;16
161696;18887;Researcher;12
161697;18887;Professor;12
161698;18887;Lecturer > Senior Lecturer;3
161699;18887;Student  > Postgraduate;5
161700;18887;Unspecified;5
161701;18887;Student  > Master;30
161702;18887;Student  > Bachelor;12
161703;18887;Other;5
161704;18887;Student  > Ph. D. Student;35
161705;18887;Professor > Associate Professor;11
161706;18888;Researcher;4
161707;18888;Professor;4
161708;18888;Lecturer > Senior Lecturer;2
161709;18888;Unspecified;2
161710;18888;Student  > Master;2
161711;18888;Student  > Bachelor;2
161712;18888;Other;1
161713;18888;Student  > Ph. D. Student;11
161714;18888;Professor > Associate Professor;4
161715;18889;Lecturer;2
161716;18889;Student  > Doctoral Student;1
161717;18889;Researcher;4
161718;18889;Professor;1
161719;18889;Student  > Postgraduate;3
161720;18889;Unspecified;2
161721;18889;Student  > Bachelor;1
161722;18889;Other;1
161723;18889;Student  > Ph. D. Student;12
161724;18889;Professor > Associate Professor;1
161725;18890;Lecturer;7
161726;18890;Student  > Doctoral Student;10
161727;18890;Researcher;18
161728;18890;Professor;9
161729;18890;Lecturer > Senior Lecturer;3
161730;18890;Student  > Postgraduate;7
161731;18890;Unspecified;8
161732;18890;Student  > Master;59
161733;18890;Student  > Bachelor;11
161734;18890;Other;2
161735;18890;Student  > Ph. D. Student;52
161736;18890;Professor > Associate Professor;6
161737;18891;Lecturer;6
161738;18891;Student  > Doctoral Student;13
161739;18891;Researcher;24
161740;18891;Professor;12
161741;18891;Lecturer > Senior Lecturer;1
161742;18891;Student  > Postgraduate;6
161743;18891;Unspecified;13
161744;18891;Student  > Master;47
161745;18891;Student  > Bachelor;16
161746;18891;Other;5
161747;18891;Student  > Ph. D. Student;79
161748;18891;Professor > Associate Professor;6
161749;18892;Lecturer;1
161750;18892;Student  > Doctoral Student;5
161751;18892;Researcher;10
161752;18892;Professor;6
161753;18892;Lecturer > Senior Lecturer;1
161754;18892;Student  > Postgraduate;2
161755;18892;Unspecified;4
161756;18892;Student  > Master;12
161757;18892;Student  > Bachelor;9
161758;18892;Student  > Ph. D. Student;24
161759;18892;Professor > Associate Professor;4
161760;18893;Lecturer;1
161761;18893;Student  > Doctoral Student;7
161762;18893;Researcher;6
161763;18893;Professor;4
161764;18893;Lecturer > Senior Lecturer;3
161765;18893;Student  > Postgraduate;1
161766;18893;Unspecified;2
161767;18893;Student  > Master;14
161768;18893;Student  > Bachelor;6
161769;18893;Other;7
161770;18893;Student  > Ph. D. Student;21
161772;18894;Student  > Doctoral Student;1
161773;18894;Researcher;2
161774;18894;Professor;3
161775;18894;Lecturer > Senior Lecturer;1
161776;18894;Unspecified;2
161777;18894;Student  > Master;2
161778;18894;Student  > Bachelor;2
161779;18894;Other;2
161780;18894;Student  > Ph. D. Student;9
161781;18894;Professor > Associate Professor;2
161782;18895;Student  > Doctoral Student;8
161783;18895;Researcher;5
161784;18895;Professor;1
161785;18895;Lecturer > Senior Lecturer;2
161786;18895;Student  > Postgraduate;3
161787;18895;Unspecified;3
161788;18895;Student  > Master;7
161789;18895;Student  > Bachelor;3
161790;18895;Other;2
161791;18895;Student  > Ph. D. Student;25
161792;18895;Professor > Associate Professor;3
161793;18896;Lecturer;2
161794;18896;Student  > Doctoral Student;4
161795;18896;Researcher;4
161796;18896;Professor;7
161797;18896;Lecturer > Senior Lecturer;3
161798;18896;Student  > Postgraduate;1
161799;18896;Unspecified;3
161800;18896;Student  > Master;5
161801;18896;Student  > Bachelor;6
161802;18896;Other;3
161803;18896;Student  > Ph. D. Student;14
161804;18896;Professor > Associate Professor;6
161805;18897;Student  > Doctoral Student;1
161806;18897;Researcher;5
161807;18897;Professor;1
161808;18897;Student  > Postgraduate;1
161809;18897;Unspecified;1
161810;18897;Student  > Master;6
161811;18897;Student  > Bachelor;2
161812;18897;Other;1
161813;18897;Student  > Ph. D. Student;6
161814;18897;Professor > Associate Professor;2
161815;18898;Lecturer;1
161816;18898;Researcher;1
161817;18898;Professor;1
161818;18898;Lecturer > Senior Lecturer;1
161819;18898;Student  > Postgraduate;1
161820;18898;Unspecified;1
161821;18898;Student  > Master;1
161822;18898;Student  > Ph. D. Student;5
161823;18898;Librarian;1
161824;18899;Lecturer;1
161825;18899;Researcher;5
161826;18899;Professor;2
161827;18899;Student  > Postgraduate;3
161828;18899;Unspecified;4
161829;18899;Student  > Master;3
161830;18899;Student  > Bachelor;7
161831;18899;Other;2
161832;18899;Student  > Ph. D. Student;13
161833;18899;Librarian;1
